secondary_substation_unique_id,latitude,longitude
SSEN-2808001040,51.458338,-0.402646
SSEN-2808001040,51.458338,-0.402646
SSEN-2808001050,51.452616,-0.397851
SSEN-2808001050,51.452616,-0.397851
SSEN-2808001050,51.452616,-0.397851
SSEN-2808001050,51.452616,-0.397851
SSEN-2808001050,51.452616,-0.397851
SSEN-2808001060,51.44862,-0.403489
SSEN-2808001060,51.44862,-0.403489
SSEN-2808001070,51.44669,-0.405081
SSEN-2808001070,51.44669,-0.405081
SSEN-2808001080,51.445691,-0.406311
SSEN-2808001080,51.445691,-0.406311
SSEN-2808001110,51.445858,-0.415299
SSEN-2808001110,51.445858,-0.415299
SSEN-2808001140,51.447313,-0.409219
SSEN-2808001155,51.450063,-0.408755
SSEN-2808001155,51.450063,-0.408755
SSEN-2808001160,51.451132,-0.405733
SSEN-2808001275,51.447869,-0.415733
SSEN-2808001275,51.447869,-0.415733
SSEN-2808001275,51.447869,-0.415733
SSEN-2808001275,51.447869,-0.415733
SSEN-2808001285,51.449863,-0.41493
SSEN-2808001285,51.449863,-0.41493
SSEN-2808001295,51.447594,-0.42006
SSEN-2808001295,51.447594,-0.42006
SSEN-2808001295,51.447594,-0.42006
SSEN-2808001305,51.446435,-0.421452
SSEN-2808001305,51.446435,-0.421452
SSEN-2808001305,51.446435,-0.421452
SSEN-2808002020,51.464098,-0.396442
SSEN-2808002080,51.468241,-0.400198
SSEN-2808002080,51.468241,-0.400198
SSEN-2808002080,51.468241,-0.400198
SSEN-2808002170,51.470133,-0.401759
SSEN-2808002170,51.470133,-0.401759
SSEN-2808002170,51.470133,-0.401759
SSEN-2808002170,51.470133,-0.401759
SSEN-2808002170,51.470133,-0.401759
SSEN-2808002260,51.463079,-0.386357
SSEN-2808002260,51.463079,-0.386357
SSEN-2808002270,51.460754,-0.383387
SSEN-2808002270,51.460754,-0.383387
SSEN-2808002270,51.460754,-0.383387
SSEN-2808002270,51.460754,-0.383387
SSEN-2808003160,51.462102,-0.413642
SSEN-2808006040,51.464372,-0.417235
SSEN-2808006040,51.464372,-0.417235
SSEN-2808007020,51.459271,-0.402498
SSEN-2808007030,51.452717,-0.394019
SSEN-2808007030,51.452717,-0.394019
SSEN-2808007090,51.44935,-0.385387
SSEN-2808007100,51.451251,-0.391365
SSEN-2808007100,51.451251,-0.391365
SSEN-2808007110,51.450128,-0.398672
SSEN-2808007110,51.450128,-0.398672
SSEN-2808007110,51.450128,-0.398672
SSEN-2808007120,51.450971,-0.403162
SSEN-2808007120,51.450971,-0.403162
SSEN-2808007120,51.450971,-0.403162
SSEN-2808007120,51.450971,-0.403162
SSEN-2808007120,51.450971,-0.403162
SSEN-2808007130,51.456653,-0.40898
SSEN-2808007130,51.456653,-0.40898
SSEN-2808007130,51.456653,-0.40898
SSEN-2808007130,51.456653,-0.40898
SSEN-2808007130,51.456653,-0.40898
SSEN-2808007140,51.455379,-0.407254
SSEN-2808007140,51.455379,-0.407254
SSEN-2808007140,51.455379,-0.407254
SSEN-2808007150,51.45351,-0.407981
SSEN-2808007150,51.45351,-0.407981
SSEN-2808007160,51.453278,-0.402218
SSEN-2808007160,51.453278,-0.402218
SSEN-2808007160,51.453278,-0.402218
SSEN-2808007170,51.455285,-0.404969
SSEN-2808007170,51.455285,-0.404969
SSEN-2808007170,51.455285,-0.404969
SSEN-2808007180,51.455913,-0.401579
SSEN-2808007180,51.455913,-0.401579
SSEN-2808008110,51.459337,-0.409333
SSEN-2809601040,51.44386,-0.415224
SSEN-2809601040,51.44386,-0.415224
SSEN-2809601040,51.44386,-0.415224
SSEN-2809601040,51.44386,-0.415224
SSEN-2809601050,51.445299,-0.418527
SSEN-2809601050,51.445299,-0.418527
SSEN-2809601050,51.445299,-0.418527
SSEN-2809601050,51.445299,-0.418527
SSEN-2809602010,51.44106,-0.414932
SSEN-2809602010,51.44106,-0.414932
SSEN-2809602010,51.44106,-0.414932
SSEN-2809602010,51.44106,-0.414932
SSEN-2809602020,51.442284,-0.418358
SSEN-2809602020,51.442284,-0.418358
SSEN-2809602020,51.442284,-0.418358
SSEN-2809602020,51.442284,-0.418358
SSEN-2809602020,51.442284,-0.418358
SSEN-2809602020,51.442284,-0.418358
SSEN-2809602020,51.442284,-0.418358
SSEN-2809602030,51.443487,-0.422878
SSEN-2809602030,51.443487,-0.422878
SSEN-2809602030,51.443487,-0.422878
SSEN-2809602030,51.443487,-0.422878
SSEN-2809604053,51.440639,-0.389335
SSEN-2809604053,51.440639,-0.389335
SSEN-2809604053,51.440639,-0.389335
SSEN-2809604053,51.440639,-0.389335
SSEN-2809604053,51.440639,-0.389335
SSEN-2809604073,51.439585,-0.387257
SSEN-2809604073,51.439585,-0.387257
SSEN-2809607022,51.446689,-0.408924
SSEN-2809607042,51.44791,-0.400923
SSEN-2809607042,51.44791,-0.400923
SSEN-2809607042,51.44791,-0.400923
SSEN-2809607042,51.44791,-0.400923
SSEN-2809607042,51.44791,-0.400923
SSEN-2809607052,51.445197,-0.397118
SSEN-2809607052,51.445197,-0.397118
SSEN-2809607072,51.443239,-0.392035
SSEN-2809607072,51.443239,-0.392035
SSEN-2809607072,51.443239,-0.392035
SSEN-2809607082,51.447786,-0.412922
SSEN-2809607102,51.445122,-0.41141
SSEN-2809607102,51.445122,-0.41141
SSEN-2809608015,51.444932,-0.411714
SSEN-2809608045,51.447252,-0.410668
SSEN-2809608045,51.447252,-0.410668
SSEN-2809609047,51.435542,-0.386176
SSEN-2809609047,51.435542,-0.386176
SSEN-2809609047,51.435542,-0.386176
SSEN-2809609047,51.435542,-0.386176
SSEN-2809609057,51.442428,-0.388653
SSEN-2809609057,51.442428,-0.388653
SSEN-2809609057,51.442428,-0.388653
SSEN-2809609057,51.442428,-0.388653
SSEN-2809610034,51.442934,-0.412174
SSEN-2809611015,51.444845,-0.406916
SSEN-2809611015,51.444845,-0.406916
SSEN-2809611055,51.43537,-0.389348
SSEN-2809611055,51.43537,-0.389348
SSEN-2809611055,51.43537,-0.389348
SSEN-2809611055,51.43537,-0.389348
SSEN-2809611095,51.437777,-0.383234
SSEN-2809611095,51.437777,-0.383234
SSEN-2809611095,51.437777,-0.383234
SSEN-2809612006,51.444761,-0.411378
SSEN-2809612016,51.445215,-0.411081
SSEN-2809612026,51.445266,-0.411748
SSEN-2809612036,51.444466,-0.411497
SSEN-2810015095,51.425176,-0.497989
SSEN-2811011160,51.438531,-0.497436
SSEN-2811011160,51.438531,-0.497436
SSEN-2811011180,51.437511,-0.4978
SSEN-2811011240,51.43793,-0.49265
SSEN-2811011240,51.43793,-0.49265
SSEN-2811011240,51.43793,-0.49265
SSEN-2811013040,51.433525,-0.498305
SSEN-2811013040,51.433525,-0.498305
SSEN-2811013080,51.433759,-0.494815
SSEN-2811013080,51.433759,-0.494815
SSEN-2811013080,51.433759,-0.494815
SSEN-2811013120,51.42943,-0.495231
SSEN-2811013120,51.42943,-0.495231
SSEN-2811013120,51.42943,-0.495231
SSEN-2811013140,51.428881,-0.493149
SSEN-2811013160,51.428343,-0.489729
SSEN-2811013160,51.428343,-0.489729
SSEN-2811013160,51.428343,-0.489729
SSEN-2811013160,51.428343,-0.489729
SSEN-2811013180,51.427312,-0.480974
SSEN-2811013200,51.428751,-0.485126
SSEN-2811013200,51.428751,-0.485126
SSEN-2811013200,51.428751,-0.485126
SSEN-2811013200,51.428751,-0.485126
SSEN-2811013200,51.428751,-0.485126
SSEN-2811013220,51.429356,-0.482546
SSEN-2811013220,51.429356,-0.482546
SSEN-2811013220,51.429356,-0.482546
SSEN-2811013240,51.427657,-0.472202
SSEN-2811013240,51.427657,-0.472202
SSEN-2811013260,51.42917,-0.472367
SSEN-2811013260,51.42917,-0.472367
SSEN-2811015020,51.43214,-0.495516
SSEN-2811015020,51.43214,-0.495516
SSEN-2811015040,51.434766,-0.474684
SSEN-2811015040,51.434766,-0.474684
SSEN-2811015040,51.434766,-0.474684
SSEN-2811015060,51.433975,-0.477429
SSEN-2811015060,51.433975,-0.477429
SSEN-2811015080,51.434226,-0.469796
SSEN-2811015080,51.434226,-0.469796
SSEN-2811015080,51.434226,-0.469796
SSEN-2811015080,51.434226,-0.469796
SSEN-2811016020,51.4318,-0.499829
SSEN-2811016040,51.430217,-0.499133
SSEN-2811016060,51.426774,-0.494311
SSEN-2811016060,51.426774,-0.494311
SSEN-2811016060,51.426774,-0.494311
SSEN-2811016060,51.426774,-0.494311
SSEN-2811016080,51.425206,-0.492623
SSEN-2811016080,51.425206,-0.492623
SSEN-2811016080,51.425206,-0.492623
SSEN-2811016080,51.425206,-0.492623
SSEN-2811016080,51.425206,-0.492623
SSEN-2811016080,51.425206,-0.492623
SSEN-2811016090,51.42273,-0.495178
SSEN-2811016090,51.42273,-0.495178
SSEN-2811016100,51.423262,-0.493233
SSEN-2811016100,51.423262,-0.493233
SSEN-2811016100,51.423262,-0.493233
SSEN-2811016100,51.423262,-0.493233
SSEN-2811016110,51.424243,-0.496106
SSEN-2811016110,51.424243,-0.496106
SSEN-2811016110,51.424243,-0.496106
SSEN-2812002080,51.445997,-0.458106
SSEN-2812002080,51.445997,-0.458106
SSEN-2812002080,51.445997,-0.458106
SSEN-2812002120,51.444202,-0.464584
SSEN-2812002120,51.444202,-0.464584
SSEN-2812002120,51.444202,-0.464584
SSEN-2812002140,51.443048,-0.470508
SSEN-2812002140,51.443048,-0.470508
SSEN-2812002160,51.444585,-0.469061
SSEN-2812002160,51.444585,-0.469061
SSEN-2812002180,51.450334,-0.467228
SSEN-2812002180,51.450334,-0.467228
SSEN-2812002180,51.450334,-0.467228
SSEN-2812002180,51.450334,-0.467228
SSEN-2812002180,51.450334,-0.467228
SSEN-2812002200,51.450047,-0.465223
SSEN-2812002200,51.450047,-0.465223
SSEN-2812002200,51.450047,-0.465223
SSEN-2812002220,51.454203,-0.463947
SSEN-2812002320,51.448221,-0.469314
SSEN-2812002320,51.448221,-0.469314
SSEN-2812002320,51.448221,-0.469314
SSEN-2812002340,51.443824,-0.470727
SSEN-2812002340,51.443824,-0.470727
SSEN-2812002360,51.449303,-0.471609
SSEN-2812002360,51.449303,-0.471609
SSEN-2812002360,51.449303,-0.471609
SSEN-2812002380,51.45195,-0.471146
SSEN-2812002380,51.45195,-0.471146
SSEN-2812002380,51.45195,-0.471146
SSEN-2812002380,51.45195,-0.471146
SSEN-2812002400,51.453962,-0.47652
SSEN-2812002400,51.453962,-0.47652
SSEN-2812002400,51.453962,-0.47652
SSEN-2812002400,51.453962,-0.47652
SSEN-2812002400,51.453962,-0.47652
SSEN-2812002500,51.45313,-0.47269
SSEN-2812002500,51.45313,-0.47269
SSEN-2812002500,51.45313,-0.47269
SSEN-2812002500,51.45313,-0.47269
SSEN-2812002520,51.455192,-0.474248
SSEN-2812002520,51.455192,-0.474248
SSEN-2812002520,51.455192,-0.474248
SSEN-2812002520,51.455192,-0.474248
SSEN-2812002570,51.457676,-0.469677
SSEN-2812003020,51.447465,-0.477571
SSEN-2812003020,51.447465,-0.477571
SSEN-2812003020,51.447465,-0.477571
SSEN-2812003040,51.45081,-0.476884
SSEN-2812003040,51.45081,-0.476884
SSEN-2812003040,51.45081,-0.476884
SSEN-2812003040,51.45081,-0.476884
SSEN-2812003040,51.45081,-0.476884
SSEN-2812003060,51.450879,-0.475255
SSEN-2812003080,51.448869,-0.474156
SSEN-2812003080,51.448869,-0.474156
SSEN-2812003080,51.448869,-0.474156
SSEN-2812003180,51.450151,-0.480086
SSEN-2812003180,51.450151,-0.480086
SSEN-2812003200,51.452345,-0.481453
SSEN-2812003200,51.452345,-0.481453
SSEN-2812003200,51.452345,-0.481453
SSEN-2812003220,51.454879,-0.481311
SSEN-2812003220,51.454879,-0.481311
SSEN-2812003220,51.454879,-0.481311
SSEN-2812003220,51.454879,-0.481311
SSEN-2812003220,51.454879,-0.481311
SSEN-2812003220,51.454879,-0.481311
SSEN-2812005010,51.44721,-0.470087
SSEN-2812010050,51.447745,-0.442981
SSEN-2812010060,51.447672,-0.443053
SSEN-2813001060,51.484035,-0.475288
SSEN-2813001080,51.487118,-0.475833
SSEN-2813001080,51.487118,-0.475833
SSEN-2813001120,51.487607,-0.478871
SSEN-2813001120,51.487607,-0.478871
SSEN-2813001130,51.488078,-0.481246
SSEN-2813001130,51.488078,-0.481246
SSEN-2813001200,51.488995,-0.475699
SSEN-2813001200,51.488995,-0.475699
SSEN-2813001240,51.48986,-0.473725
SSEN-2813001280,51.497833,-0.456329
SSEN-2813001280,51.497833,-0.456329
SSEN-2813001280,51.497833,-0.456329
SSEN-2813001400,51.489918,-0.456179
SSEN-2813001400,51.489918,-0.456179
SSEN-2813001400,51.489918,-0.456179
SSEN-2813001420,51.488042,-0.455061
SSEN-2813001420,51.488042,-0.455061
SSEN-2813001440,51.485444,-0.455135
SSEN-2813001440,51.485444,-0.455135
SSEN-2813001500,51.482799,-0.448239
SSEN-2813001500,51.482799,-0.448239
SSEN-2813006020,51.482251,-0.475736
SSEN-2813006020,51.482251,-0.475736
SSEN-2813006070,51.481299,-0.484841
SSEN-2813008020,51.481591,-0.459614
SSEN-2813008080,51.483304,-0.455164
SSEN-2813008080,51.483304,-0.455164
SSEN-2816001010,51.455681,-0.435685
SSEN-2816001010,51.455681,-0.435685
SSEN-2816001010,51.455681,-0.435685
SSEN-2816001020,51.457393,-0.433252
SSEN-2816001020,51.457393,-0.433252
SSEN-2816001020,51.457393,-0.433252
SSEN-2816001030,51.45875,-0.433868
SSEN-2816001030,51.45875,-0.433868
SSEN-2816001040,51.455386,-0.434472
SSEN-2816001040,51.455386,-0.434472
SSEN-2816001050,51.456629,-0.431925
SSEN-2816001050,51.456629,-0.431925
SSEN-2816001050,51.456629,-0.431925
SSEN-2816001050,51.456629,-0.431925
SSEN-2816001050,51.456629,-0.431925
SSEN-2816004010,51.452791,-0.443513
SSEN-2816004020,51.454791,-0.442452
SSEN-2816004020,51.454791,-0.442452
SSEN-2816004070,51.461117,-0.432649
SSEN-2816004070,51.461117,-0.432649
SSEN-2816004070,51.461117,-0.432649
SSEN-2816004080,51.458873,-0.431618
SSEN-2816004090,51.462391,-0.42774
SSEN-2816004090,51.462391,-0.42774
SSEN-2816005010,51.450572,-0.445028
SSEN-2816005010,51.450572,-0.445028
SSEN-2816005010,51.450572,-0.445028
SSEN-2816005020,51.448275,-0.448113
SSEN-2816005080,51.436713,-0.452361
SSEN-2816005080,51.436713,-0.452361
SSEN-2816005080,51.436713,-0.452361
SSEN-2816005090,51.43623,-0.456003
SSEN-2816005090,51.43623,-0.456003
SSEN-2816005090,51.43623,-0.456003
SSEN-2816005100,51.437107,-0.461815
SSEN-2816005100,51.437107,-0.461815
SSEN-2816005100,51.437107,-0.461815
SSEN-2816005100,51.437107,-0.461815
SSEN-2816006010,51.44812,-0.432418
SSEN-2816006010,51.44812,-0.432418
SSEN-2816006010,51.44812,-0.432418
SSEN-2816006020,51.449774,-0.433743
SSEN-2816006020,51.449774,-0.433743
SSEN-2816006020,51.449774,-0.433743
SSEN-2816006020,51.449774,-0.433743
SSEN-2816006020,51.449774,-0.433743
SSEN-2816006020,51.449774,-0.433743
SSEN-2816006020,51.449774,-0.433743
SSEN-2816006030,51.448523,-0.434289
SSEN-2816006030,51.448523,-0.434289
SSEN-2816006030,51.448523,-0.434289
SSEN-2816006040,51.450436,-0.430122
SSEN-2816006040,51.450436,-0.430122
SSEN-2816006040,51.450436,-0.430122
SSEN-2816006050,51.449139,-0.426612
SSEN-2816006050,51.449139,-0.426612
SSEN-2816006050,51.449139,-0.426612
SSEN-2816006050,51.449139,-0.426612
SSEN-2816006050,51.449139,-0.426612
SSEN-2816006060,51.447174,-0.428291
SSEN-2816006060,51.447174,-0.428291
SSEN-2816006060,51.447174,-0.428291
SSEN-2816006070,51.452084,-0.425633
SSEN-2816006070,51.452084,-0.425633
SSEN-2816006070,51.452084,-0.425633
SSEN-2816006070,51.452084,-0.425633
SSEN-2816006070,51.452084,-0.425633
SSEN-2816006080,51.450961,-0.421935
SSEN-2816006090,51.450181,-0.423871
SSEN-2816006090,51.450181,-0.423871
SSEN-2816006090,51.450181,-0.423871
SSEN-2816006090,51.450181,-0.423871
SSEN-2816006100,51.446833,-0.42364
SSEN-2816006100,51.446833,-0.42364
SSEN-2816006100,51.446833,-0.42364
SSEN-2816006100,51.446833,-0.42364
SSEN-2816006110,51.450671,-0.419464
SSEN-2816006110,51.450671,-0.419464
SSEN-2816006110,51.450671,-0.419464
SSEN-2816006120,51.452626,-0.420433
SSEN-2816006120,51.452626,-0.420433
SSEN-2816006130,51.448336,-0.418408
SSEN-2816006130,51.448336,-0.418408
SSEN-2816006130,51.448336,-0.418408
SSEN-2816008010,51.450879,-0.43772
SSEN-2816008010,51.450879,-0.43772
SSEN-2816008010,51.450879,-0.43772
SSEN-2816008020,51.452574,-0.431287
SSEN-2816008020,51.452574,-0.431287
SSEN-2816008020,51.452574,-0.431287
SSEN-2816008025,51.452397,-0.430867
SSEN-2816008030,51.453972,-0.433614
SSEN-2816008030,51.453972,-0.433614
SSEN-2816008030,51.453972,-0.433614
SSEN-2816009020,51.453604,-0.445126
SSEN-2816009110,51.456152,-0.463438
SSEN-2816009110,51.456152,-0.463438
SSEN-2816010010,51.452084,-0.436988
SSEN-2816010010,51.452084,-0.436988
SSEN-2816010020,51.453962,-0.429555
SSEN-2816010020,51.453962,-0.429555
SSEN-2816010020,51.453962,-0.429555
SSEN-2816010030,51.454574,-0.426857
SSEN-2816010030,51.454574,-0.426857
SSEN-2816010030,51.454574,-0.426857
SSEN-2816010030,51.454574,-0.426857
SSEN-2816010040,51.456215,-0.425174
SSEN-2816010040,51.456215,-0.425174
SSEN-2816010040,51.456215,-0.425174
SSEN-2816010040,51.456215,-0.425174
SSEN-2816010040,51.456215,-0.425174
SSEN-2816010050,51.45476,-0.421986
SSEN-2816010050,51.45476,-0.421986
SSEN-2816010050,51.45476,-0.421986
SSEN-2816010050,51.45476,-0.421986
SSEN-2816010060,51.454814,-0.416673
SSEN-2816010060,51.454814,-0.416673
SSEN-2816010060,51.454814,-0.416673
SSEN-2816010060,51.454814,-0.416673
SSEN-2816010060,51.454814,-0.416673
SSEN-2816010080,51.456667,-0.418005
SSEN-2816010100,51.456451,-0.413982
SSEN-2816010100,51.456451,-0.413982
SSEN-2816010100,51.456451,-0.413982
SSEN-2816010100,51.456451,-0.413982
SSEN-2816010100,51.456451,-0.413982
SSEN-2816010140,51.455204,-0.411607
SSEN-2816010140,51.455204,-0.411607
SSEN-2816010140,51.455204,-0.411607
SSEN-2816011010,51.451157,-0.441021
SSEN-2816011010,51.451157,-0.441021
SSEN-2816011020,51.44851,-0.440766
SSEN-2816011020,51.44851,-0.440766
SSEN-2816011020,51.44851,-0.440766
SSEN-2816011080,51.441948,-0.425492
SSEN-2816011080,51.441948,-0.425492
SSEN-2816011080,51.441948,-0.425492
SSEN-2816011090,51.444191,-0.425746
SSEN-2816011100,51.444216,-0.424277
SSEN-2816011100,51.444216,-0.424277
SSEN-2816011100,51.444216,-0.424277
SSEN-2816011110,51.443062,-0.424058
SSEN-2816011110,51.443062,-0.424058
SSEN-2816011110,51.443062,-0.424058
SSEN-2816011120,51.438363,-0.425185
SSEN-2816011120,51.438363,-0.425185
SSEN-2816011120,51.438363,-0.425185
SSEN-2816011130,51.440314,-0.425016
SSEN-2816011130,51.440314,-0.425016
SSEN-2816011130,51.440314,-0.425016
SSEN-2816011140,51.440916,-0.420966
SSEN-2816011140,51.440916,-0.420966
SSEN-2816011140,51.440916,-0.420966
SSEN-2818001020,51.472156,-0.386613
SSEN-2818001060,51.468373,-0.383593
SSEN-2818001060,51.468373,-0.383593
SSEN-2818001060,51.468373,-0.383593
SSEN-2818001100,51.469013,-0.380432
SSEN-2818001120,51.468806,-0.376537
SSEN-2818001120,51.468806,-0.376537
SSEN-2818001120,51.468806,-0.376537
SSEN-2818001120,51.468806,-0.376537
SSEN-2818001140,51.470776,-0.3733
SSEN-2818001160,51.46935,-0.373581
SSEN-2818001160,51.46935,-0.373581
SSEN-2818001160,51.46935,-0.373581
SSEN-2818001180,51.470213,-0.370959
SSEN-2818001180,51.470213,-0.370959
SSEN-2818001180,51.470213,-0.370959
SSEN-2818001180,51.470213,-0.370959
SSEN-2818001200,51.468396,-0.372866
SSEN-2818001200,51.468396,-0.372866
SSEN-2818001290,51.469597,-0.367439
SSEN-2818001300,51.470097,-0.36588
SSEN-2818001310,51.471576,-0.368117
SSEN-2818001310,51.471576,-0.368117
SSEN-2818001310,51.471576,-0.368117
SSEN-2818001310,51.471576,-0.368117
SSEN-2818001320,51.473655,-0.367399
SSEN-2818001320,51.473655,-0.367399
SSEN-2818001320,51.473655,-0.367399
SSEN-2818001320,51.473655,-0.367399
SSEN-2818002020,51.475899,-0.383543
SSEN-2818002020,51.475899,-0.383543
SSEN-2818002020,51.475899,-0.383543
SSEN-2818002020,51.475899,-0.383543
SSEN-2818002020,51.475899,-0.383543
SSEN-2818002020,51.475899,-0.383543
SSEN-2818002020,51.475899,-0.383543
SSEN-2818002020,51.475899,-0.383543
SSEN-2818002020,51.475899,-0.383543
SSEN-2818002020,51.475899,-0.383543
SSEN-2818002120,51.482136,-0.374163
SSEN-2818002120,51.482136,-0.374163
SSEN-2818002120,51.482136,-0.374163
SSEN-2818002120,51.482136,-0.374163
SSEN-2818002140,51.481446,-0.375628
SSEN-2818002140,51.481446,-0.375628
SSEN-2818002140,51.481446,-0.375628
SSEN-2818002140,51.481446,-0.375628
SSEN-2818002160,51.480747,-0.369935
SSEN-2818002160,51.480747,-0.369935
SSEN-2818002160,51.480747,-0.369935
SSEN-2818002160,51.480747,-0.369935
SSEN-2818002260,51.481146,-0.367617
SSEN-2818002260,51.481146,-0.367617
SSEN-2818002260,51.481146,-0.367617
SSEN-2818002260,51.481146,-0.367617
SSEN-2818002280,51.481642,-0.361248
SSEN-2818002280,51.481642,-0.361248
SSEN-2818002300,51.478436,-0.362904
SSEN-2818002300,51.478436,-0.362904
SSEN-2818002300,51.478436,-0.362904
SSEN-2818002300,51.478436,-0.362904
SSEN-2818002300,51.478436,-0.362904
SSEN-2818002340,51.479018,-0.356273
SSEN-2818002340,51.479018,-0.356273
SSEN-2818002340,51.479018,-0.356273
SSEN-2818002340,51.479018,-0.356273
SSEN-2818002360,51.481974,-0.35608
SSEN-2818002360,51.481974,-0.35608
SSEN-2818002360,51.481974,-0.35608
SSEN-2818002360,51.481974,-0.35608
SSEN-2818003020,51.480949,-0.382616
SSEN-2818003020,51.480949,-0.382616
SSEN-2818003020,51.480949,-0.382616
SSEN-2818003040,51.484089,-0.385961
SSEN-2818003040,51.484089,-0.385961
SSEN-2818003040,51.484089,-0.385961
SSEN-2818003040,51.484089,-0.385961
SSEN-2818003060,51.482253,-0.38522
SSEN-2818003060,51.482253,-0.38522
SSEN-2818003080,51.481846,-0.388287
SSEN-2818003080,51.481846,-0.388287
SSEN-2818003080,51.481846,-0.388287
SSEN-2818003080,51.481846,-0.388287
SSEN-2818003180,51.475565,-0.394585
SSEN-2818003200,51.474548,-0.395802
SSEN-2818003200,51.474548,-0.395802
SSEN-2818003220,51.474668,-0.400636
SSEN-2818003220,51.474668,-0.400636
SSEN-2818003240,51.473115,-0.401496
SSEN-2818003240,51.473115,-0.401496
SSEN-2818003240,51.473115,-0.401496
SSEN-2818003240,51.473115,-0.401496
SSEN-2818003240,51.473115,-0.401496
SSEN-2818003260,51.47527,-0.398642
SSEN-2818003260,51.47527,-0.398642
SSEN-2818004020,51.472754,-0.378499
SSEN-2818004020,51.472754,-0.378499
SSEN-2818004020,51.472754,-0.378499
SSEN-2818004020,51.472754,-0.378499
SSEN-2818004030,51.466483,-0.377599
SSEN-2818004030,51.466483,-0.377599
SSEN-2818004030,51.466483,-0.377599
SSEN-2818004050,51.467313,-0.375729
SSEN-2818004050,51.467313,-0.375729
SSEN-2818004060,51.465387,-0.373779
SSEN-2818004060,51.465387,-0.373779
SSEN-2818004060,51.465387,-0.373779
SSEN-2818004060,51.465387,-0.373779
SSEN-2818004080,51.462798,-0.380321
SSEN-2818004080,51.462798,-0.380321
SSEN-2818004080,51.462798,-0.380321
SSEN-2818004090,51.461092,-0.381173
SSEN-2818004090,51.461092,-0.381173
SSEN-2818004090,51.461092,-0.381173
SSEN-2818004090,51.461092,-0.381173
SSEN-2818004090,51.461092,-0.381173
SSEN-2818004100,51.460279,-0.378927
SSEN-2818004100,51.460279,-0.378927
SSEN-2818004120,51.459834,-0.38125
SSEN-2818004130,51.459385,-0.382315
SSEN-2818004140,51.47083,-0.382441
SSEN-2818004140,51.47083,-0.382441
SSEN-2818004140,51.47083,-0.382441
SSEN-2818005020,51.474117,-0.387969
SSEN-2818005020,51.474117,-0.387969
SSEN-2818005020,51.474117,-0.387969
SSEN-2818005040,51.472788,-0.38744
SSEN-2818005060,51.473298,-0.38928
SSEN-2818005060,51.473298,-0.38928
SSEN-2818005080,51.471932,-0.391934
SSEN-2818005080,51.471932,-0.391934
SSEN-2818005080,51.471932,-0.391934
SSEN-2818005100,51.472224,-0.395552
SSEN-2818005100,51.472224,-0.395552
SSEN-2818005100,51.472224,-0.395552
SSEN-2818005100,51.472224,-0.395552
SSEN-2818005100,51.472224,-0.395552
SSEN-2818006005,51.469741,-0.393494
SSEN-2818006005,51.469741,-0.393494
SSEN-2818006005,51.469741,-0.393494
SSEN-2818006015,51.467546,-0.394046
SSEN-2818006025,51.469072,-0.397174
SSEN-2818006045,51.470923,-0.397052
SSEN-2818006045,51.470923,-0.397052
SSEN-2818006045,51.470923,-0.397052
SSEN-2818006055,51.471633,-0.399
SSEN-2818006055,51.471633,-0.399
SSEN-2818006055,51.471633,-0.399
SSEN-2818006065,51.472718,-0.398731
SSEN-2818006065,51.472718,-0.398731
SSEN-2818006065,51.472718,-0.398731
SSEN-2818006065,51.472718,-0.398731
SSEN-2818006085,51.467069,-0.389484
SSEN-2818006085,51.467069,-0.389484
SSEN-2818006085,51.467069,-0.389484
SSEN-2818006085,51.467069,-0.389484
SSEN-2818006095,51.464704,-0.388128
SSEN-2818006095,51.464704,-0.388128
SSEN-2818006095,51.464704,-0.388128
SSEN-2818006095,51.464704,-0.388128
SSEN-2818006115,51.462268,-0.391467
SSEN-2818006115,51.462268,-0.391467
SSEN-2818006140,51.464634,-0.384359
SSEN-2818006140,51.464634,-0.384359
SSEN-2818006140,51.464634,-0.384359
SSEN-2818006140,51.464634,-0.384359
SSEN-2818006140,51.464634,-0.384359
SSEN-2818006140,51.464634,-0.384359
SSEN-2818006150,51.469563,-0.386416
SSEN-2818006150,51.469563,-0.386416
SSEN-2818006150,51.469563,-0.386416
SSEN-2818006150,51.469563,-0.386416
SSEN-2818006160,51.472699,-0.382951
SSEN-2818006160,51.472699,-0.382951
SSEN-2818006160,51.472699,-0.382951
SSEN-2818006170,51.463957,-0.382238
SSEN-2818006170,51.463957,-0.382238
SSEN-2818006180,51.466305,-0.382946
SSEN-2818006180,51.466305,-0.382946
SSEN-2818006180,51.466305,-0.382946
SSEN-2818006180,51.466305,-0.382946
SSEN-2818007005,51.477103,-0.388008
SSEN-2818007005,51.477103,-0.388008
SSEN-2818007005,51.477103,-0.388008
SSEN-2818007010,51.47782,-0.39046
SSEN-2818007010,51.47782,-0.39046
SSEN-2818007010,51.47782,-0.39046
SSEN-2818007020,51.47647,-0.377993
SSEN-2818007020,51.47647,-0.377993
SSEN-2818007020,51.47647,-0.377993
SSEN-2818007040,51.477215,-0.374007
SSEN-2818007040,51.477215,-0.374007
SSEN-2818007040,51.477215,-0.374007
SSEN-2818007050,51.47918,-0.37256
SSEN-2818007080,51.477737,-0.372102
SSEN-2818007100,51.477852,-0.367403
SSEN-2818007100,51.477852,-0.367403
