Feeder,Model,MSE,RMSE,MAE,MAPE,R2
SSEN-281800604501,Persistence,1955866.731543624,1398.5230536332335,1008.7852348993289,34.896998041528796,-0.19708361325404566
SSEN-281800604502,Mean (1 day),123472.0529834312,351.3859032224133,256.5322986577181,54.774059396190324,-0.0034370003636359225
SSEN-281800604503,Naive,811725.8758389264,900.9583097119014,756.7348993288591,62.14199808247377,-0.0029216069041413384
SSEN-281800604502,Persistence,180907.21140939597,425.3318838382516,305.5402684563758,61.16625813124965,-0.47020305546514174
SSEN-281800604504,Naive,3332283.711409396,1825.4543849160943,1411.8389261744967,33.99691545580215,-0.7319707622350786
SSEN-281800604503,Mean (1 day),890134.1866144668,943.4692292886223,771.0346756152126,51.71946645042629,-0.0997983868347696
SSEN-281800604504,Mean (1 day),2283597.17206434,1511.1575603041333,1275.267058165548,47.00736214559847,-0.18691080270152582
SSEN-281800604503,Persistence,657220.8859060404,810.6916096186271,571.9664429530201,28.593547580139578,0.1879758344495044
SSEN-281800604504,Persistence,2534944.852348993,1592.1510143039175,1268.8926174496644,39.252984479432854,-0.31754998925041256
SSEN-281800604503,ARIMA,816327.1660547968,903.5082545581954,750.5672994966102,54.79592490358378,-0.008606695324371305
SSEN-281800604502,ARIMA,125043.79899999444,353.61532630811473,256.7561463658606,54.61679462555591,-0.016210320885044593
SSEN-281800604504,ARIMA,2460797.3503185688,1568.692879539704,1217.7734482188011,31.83991739370245,-0.279011462302734
SSEN-281800604503,Boosting,631677.7912382002,794.781599710386,607.7339060944287,37.014366343780424,0.21953540685207062
SSEN-281800604502,Boosting,125432.81958330687,354.16496097624747,267.21074712541156,59.62342997867102,-0.01937182697299411
SSEN-281800604503,Prophet,510694.83010169066,714.6291556476623,526.8394148235718,29.905926838422808,0.3690149656571253
SSEN-281800604502,Prophet,93623.02446161731,305.9787974053387,198.290451487644,33.67163653566738,0.239141129018539
SSEN-281800604504,Boosting,4460329.511737054,2111.949220918215,1767.36881510705,61.51318070543992,-1.3182780859302854
SSEN-281800604504,Prophet,2785109.0197278615,1668.8645899916091,1425.8367936201143,49.51365920315984,-0.44757403917616956
SSEN-281800604501,ARIMA,904285.3325433357,950.9391844609916,711.1577812585009,26.758751642106205,0.44653429815268164
SSEN-281800604501,Boosting,1172139.811100832,1082.6540588298885,846.0312394329013,30.96210010473331,0.2825945972279542
SSEN-281800604501,Prophet,1060224.926826375,1029.6722424278394,789.9155528360873,30.274478465316907,0.35109183780346176
SSEN-282202611501,Naive,213239.0838926175,461.7781760679228,292.33892617449663,34.96651541875972,-0.23691606537625565
SSEN-282202611503,Naive,885844.5738255034,941.1931649908553,805.98322147651,54.19721778960363,-0.5855163072217093
SSEN-282202611501,Mean (1 day),175977.46015100673,419.4966747794394,294.11744966442956,44.64443516554972,-0.02077603988630683
SSEN-282202611503,Mean (1 day),561802.08362754,749.5345780066054,603.1093400447427,36.10259584453238,-0.005533466413783605
SSEN-282202611501,Persistence,223848.59395973157,473.12640378627316,318.5268456375839,48.08192910408934,-0.2984576608859839
SSEN-282202611503,Persistence,774480.677852349,880.0458384949894,637.0939597315436,32.55585007043212,-0.3861932224296818
SSEN-282202611503,ARIMA,297524.5233338431,545.4580857718062,425.98901430043225,23.332830720811856,0.46747996490285304
SSEN-282202611501,ARIMA,153617.61206694698,391.94082725195517,256.4080521278698,34.70468617073884,0.10892464541805125
SSEN-282202611501,Prophet,158892.56045838518,398.6132968910912,263.1569244535299,34.968348776663746,0.07832674427209518
SSEN-282202611503,Boosting,434626.65772590577,659.2622071117878,529.1477767998913,29.276397003351324,0.22208966026422294
SSEN-282202611503,Prophet,320975.0667347693,566.5466147942014,429.7367850970765,21.561510625969593,0.4255073434362987
SSEN-281800412001,Naive,54932573.31879195,7411.651187069717,6074.412751677853,98.2615507318552,-0.1794260688125202
SSEN-281800412002,Naive,10149300.268456375,3185.796645810334,2026.5838926174497,52.530239664349985,-0.5426155912831201
SSEN-281800412001,Mean (1 day),47570222.01732907,6897.116935164218,4880.612416107382,72.3291774231972,-0.02135320733725754
SSEN-281800412002,Mean (1 day),6976296.165326715,2641.267908661807,2042.8747203579421,113.1850500423322,-0.06034336844764643
SSEN-281800412001,Persistence,13905922.147651007,3729.064513742154,2841.8590604026845,44.491059253476486,0.7014338469702392
SSEN-281800412002,Persistence,3062084.0604026844,1749.8811560796591,1305.3557046979865,62.36218234766373,0.5345867706685627
SSEN-281800412002,ARIMA,1673828.719291562,1293.7653262054762,1061.373081805912,62.87894916550126,0.7455909066419479
SSEN-281800412001,ARIMA,8835534.286826186,2972.4626636555395,2395.2558456774013,40.85479814589806,0.8102972637146646
SSEN-281800412002,Boosting,2163517.0156657924,1470.8898720386214,1175.9871936914412,59.397985657236106,0.6711620513637656
SSEN-281800412002,Prophet,2221646.8241641773,1490.5189781294894,1270.337164119829,77.98906511600642,0.6623267674982751
SSEN-281800412001,Boosting,8140633.523473925,2853.179546308631,2245.3648238726328,37.359318235653255,0.8252170831591144
SSEN-281800412001,Prophet,11158921.807524163,3340.4972395624222,2707.087328474068,45.320731991426015,0.7604131304161529
SSEN-251200221001,Naive,2002398.4060402685,1415.0612728925446,1237.2919463087248,82.85346852617093,-2.203772803962478
SSEN-251200221001,Mean (1 day),629563.8039243103,793.4505680408265,666.4228187919463,36.12532930551847,-0.007281761355591776
SSEN-251200221002,Naive,569737.7248322148,754.8097275686202,599.0,52.7623683015485,-0.02393761380099657
SSEN-251200221001,Persistence,658145.456375839,811.2616448321953,590.1208053691275,26.800950420203947,-0.05301148254409016
SSEN-251200221002,Mean (1 day),664650.4721202691,815.260984053738,689.7916666666665,76.79928147376961,-0.19451563196900157
SSEN-251200221002,Persistence,980578.4026845638,990.2415880402942,691.2885906040268,54.73085024393017,-0.7623040673413606
SSEN-251200221001,ARIMA,286703.01066825335,535.4465525785495,405.5846985809927,20.395080610872636,0.5412844388897089
SSEN-251200221002,ARIMA,285210.86213479994,534.0513665695463,373.5543906565328,24.321502244939836,0.48741654821885627
SSEN-251200221001,Boosting,520056.94720139797,721.1497397915346,535.1961571812167,27.964775680401576,0.16792567406684056
SSEN-251200221002,Boosting,568606.1266504029,754.0597633148203,624.5460954404767,62.65133361761287,-0.02190389566796047
SSEN-251200221001,Prophet,399913.75214191934,632.3873434390661,485.50700832580725,24.130891648205257,0.36015090744278855
SSEN-251200221002,Prophet,247699.16193621425,497.6938435787751,364.72704797604877,27.219710469544978,0.5548329033536153
SSEN-252800136001,Naive,19755946.89261745,4444.766235992332,3933.0536912751677,41.47596383329378,-2.791245901720043
SSEN-252800136002,Naive,13965460.624161074,3737.0390182818633,3295.06711409396,90.61055511668727,-2.4820370588392597
SSEN-252800136001,Mean (1 day),6474736.046784695,2544.550264149776,2080.25908836689,21.824969293420978,-0.24252796565597845
SSEN-252800136003,Naive,1252523.7382550333,1119.162069699931,950.8053691275168,31.844540137474116,-0.22312791119265074
SSEN-252800136002,Mean (1 day),4927181.908056019,2219.7256380138556,1884.8112416107374,49.9895664167961,-0.22850441250834286
SSEN-252800136001,Persistence,7013130.389261745,2648.231558844835,2066.0536912751677,20.20256764878123,-0.3458480117929792
SSEN-252800136003,Mean (1 day),1041796.2260352577,1020.6841950550903,845.6951901565994,26.575794571567258,-0.017346021412836476
SSEN-252800136002,Persistence,3779256.197986576,1944.030914874189,1647.244966442953,39.206717466104095,0.05771026889936681
SSEN-252800136003,Persistence,1519525.3657718117,1232.690295967244,948.8020134228186,27.398016766300003,-0.48386320344715883
SSEN-252800136002,ARIMA,12047007.04567729,3470.87986621221,3036.7027743974763,83.91124289888164,-2.0037050771224294
SSEN-252800136002,Boosting,6268891.195665291,2503.7753884215113,2130.5733726232265,56.37850556679498,-0.5630355523951056
SSEN-252800136002,Prophet,3948971.071982419,1987.201819640476,1767.6186984239453,45.15581410336537,0.015394909843656324
SSEN-252800136001,ARIMA,6617888.8736895295,2572.525777069985,2254.5522228957175,23.245092891774252,-0.26999957059967294
SSEN-252800136003,ARIMA,994317.1342321461,997.1545187342562,838.6602158516544,27.312616143426965,0.02901877041407852
SSEN-252800136001,Boosting,6461689.614328671,2541.985368629936,2063.4306328745715,20.353270368631364,-0.24002430263998553
SSEN-252800136001,Prophet,7626720.487243028,2761.6517679177127,2405.2765431975245,24.332975164757094,-0.4635984267415454
SSEN-252800136003,Boosting,1056723.7313924667,1027.9706860569843,799.04947341593,22.39297869981493,-0.031923189005936825
SSEN-252800136003,Prophet,1310775.0804480743,1144.890859622905,941.6263739318939,29.551332440841616,-0.2800121364768784
SSEN-282202807001,Naive,1972502.8187919464,1404.4581940349617,1193.3221476510066,53.54489689341102,-0.07529770013913617
SSEN-282202807001,Mean (1 day),1846700.4965190392,1358.9335879722155,1136.0124440715886,47.72401095026123,-0.0067173429789531
SSEN-282202807003,Naive,3684071.798657718,1919.393601807018,1624.2147651006712,52.20235683981503,-0.08171719586793547
SSEN-282202807001,Persistence,1164960.677852349,1079.3334414592873,753.3959731543624,25.3666402533161,0.3649288985988066
SSEN-282202807004,Naive,9259169.815436238,3042.88840009558,2504.036912751677,71.45187747789711,-1.1278533446067969
SSEN-282202807003,Mean (1 day),5193187.500643758,2278.8566213440804,1936.854166666666,67.33457722883645,-0.5248237623543388
SSEN-282202807005,Naive,10176284.161073826,3190.028865241477,2573.973154362416,42.951906575320905,-0.21389778592286657
SSEN-282202807006,Naive,55869013.8590604,7474.55777013332,6955.03355704698,145.47281053718433,-6.035191487454687
SSEN-282202807007,Naive,4103807.6744966465,2025.7856931315926,1675.2919463087253,39.42840041763864,-0.364177072913332
SSEN-282202807008,Naive,5935047.201342282,2436.1952305474783,2089.6107382550335,73.51265723907325,-0.14879101767243252
SSEN-282202807009,Naive,2652086.4966442953,1628.5227958626479,1362.8926174496644,70.53562516896727,-0.02158613762733208
SSEN-282202807004,Mean (1 day),5049772.863907531,2247.1699677388738,1866.0570469798658,50.39231059009016,-0.16049022667849533
SSEN-282202807003,Persistence,5869593.791946309,2422.724456463489,1772.8389261744967,43.62783806501685,-0.7234301839126294
SSEN-282202807005,Mean (1 day),8490333.677354237,2913.8177151898567,2411.4265939597317,48.14748417120471,-0.012785913753326383
SSEN-282202807006,Mean (1 day),9673824.696728185,3110.2772700722658,2481.1845637583892,55.59997547912444,-0.21815662129346958
SSEN-282202807007,Mean (1 day),3399769.1677998006,1843.8462972275647,1526.3111017897095,34.68320957929173,-0.13014242376233853
SSEN-282202807008,Mean (1 day),5261750.876363255,2293.8506656631453,1928.3674496644296,62.2881316984068,-0.018467408756090098
SSEN-282202807009,Mean (1 day),2689584.529493498,1639.9952833753816,1318.5989932885907,57.37185427827075,-0.036030414084948115
SSEN-282202807004,Persistence,3999355.6610738253,1999.8389087808612,1428.7818791946308,27.450572020544396,0.08090655109265621
SSEN-282202807005,Persistence,3963077.348993289,1990.7479370812591,1430.6174496644296,21.78458547940648,0.5272566348150824
SSEN-282202807006,Persistence,8089310.422818792,2844.17130686933,2028.8322147651006,30.459570845571815,-0.018629896879127417
SSEN-282202807007,Persistence,4568225.761744967,2137.340815533397,1472.9832214765102,26.610740479018453,-0.518557725497917
SSEN-282202807008,Persistence,3735100.6711409395,1932.6408541529229,1348.4228187919464,31.897148092895982,0.2770318490241225
SSEN-282202807009,Persistence,1907652.0805369127,1381.177787446972,990.3691275167786,32.55384493591377,0.2651706784984882
SSEN-282202807004,ARIMA,992574.8755159723,996.2805204940887,730.9234532677684,13.173602655920533,0.7718959895175193
SSEN-282202807003,ARIMA,1553008.5579835244,1246.197640016833,1091.48766792413,32.48894169087484,0.5440056127264086
SSEN-282202807001,ARIMA,742676.8608944148,861.7870159699639,671.7092184571748,27.151455897890852,0.5951343071056209
SSEN-282202807005,ARIMA,2288033.084614513,1512.6245682966123,1156.9727776045002,19.639795036420608,0.7270675374655868
SSEN-282202807007,ARIMA,1486207.1002741195,1219.1009393295205,1012.2998767929931,21.04099153395537,0.5059589014381293
SSEN-282202807004,Boosting,1074573.4202927656,1036.6163322525676,764.7681752018373,14.441632769742535,0.753051872686947
SSEN-282202807003,Boosting,6885258.738599335,2623.9776558879717,2185.431780819178,75.67953200510242,-1.0216497350177849
SSEN-282202807008,ARIMA,1629169.9449422976,1276.389417435877,853.8592432328301,19.830688023087774,0.6846569647182715
SSEN-282202807004,Prophet,1310758.504438983,1144.8836204780741,922.0055045378318,20.070991667037667,0.6987740884725434
SSEN-282202807003,Prophet,3686397.0240421104,1919.9992250108098,1760.7236100739906,53.93225081901063,-0.08239992856697831
SSEN-282202807001,Boosting,1509049.3121357993,1228.4336824329587,890.5056639846619,28.288434913554006,0.17735110983011193
SSEN-282202807005,Boosting,3321581.3715869254,1822.52060937234,1331.4393394707156,20.334262796045525,0.603778726211736
SSEN-282202807009,ARIMA,926574.77212309,962.5875399791387,657.0517597936894,20.91211805454945,0.6430825525962813
SSEN-282202807007,Boosting,2223796.6905767964,1491.2399842335226,1177.8140047373763,21.648176648095337,0.26077128834320873
SSEN-282202807005,Prophet,2841033.0301798726,1685.5364220864149,1303.492223354835,21.193620985210156,0.6611018668031021
SSEN-282202807001,Prophet,649368.2614341609,805.8338919617124,563.8243025812203,20.31834886538665,0.646000912439176
SSEN-282202807007,Prophet,2580378.608008419,1606.3556916226303,1392.8437436442975,29.46889445456132,0.14223725484092997
SSEN-282202807006,ARIMA,6150879.500097987,2480.0966715227023,2169.537519410261,42.44423277321879,0.2254630588502632
SSEN-282202807008,Boosting,3965854.3970313314,1991.4453035499948,1509.421761399694,37.11817970743542,0.23236703026120253
SSEN-282202807008,Prophet,1498445.1212656945,1224.1099302210134,850.3430201552063,20.244110544435863,0.7099601338645136
SSEN-282202807009,Boosting,1712684.5043030253,1308.6957264020637,884.7830075328242,26.65154225749581,0.3402723667048716
SSEN-282202807009,Prophet,821886.1956227619,906.5793928954937,635.8965656984725,21.87371253373957,0.6834086877566526
SSEN-282202807006,Boosting,41099685.678900816,6410.903655406219,5806.73758927551,121.49769476696433,-4.175393994865996
SSEN-282202807006,Prophet,4497855.299130768,2120.8147724708933,1755.7157727029457,31.683130103590752,0.4336167559342723
SSEN-250101505201,Naive,22849508.456375837,4780.115945913429,4022.4362416107383,60.67968801624291,-0.6102725070659971
SSEN-250101505202,Naive,4594749.043624165,2143.5365738946853,1849.6409395973162,40.64461777107158,-1.1093080613792097
SSEN-250101505201,Mean (1 day),15151919.077705536,3892.5466057204167,3292.3859060402683,45.80554547001105,-0.06780059477865397
SSEN-250101505203,Naive,570783.0536912752,755.5018555180889,647.0738255033557,32.35135845271431,-0.16819461140391456
SSEN-250101505202,Mean (1 day),3171596.68667564,1780.8977193190067,1496.9397371364655,32.39129499094991,-0.4559825564209268
SSEN-250101505201,Persistence,9261136.204697989,3043.2114952296674,2344.231543624161,24.831486072107765,0.3473403139901047
SSEN-250101505203,Mean (1 day),516067.3843126632,718.3783016716633,569.9194630872483,23.989453381176247,-0.05621064531716913
SSEN-250101505202,Persistence,4134652.533557047,2033.3845021434208,1477.1241610738255,26.12910219788424,-0.8980918951679799
SSEN-250101505203,Persistence,352276.26510067115,593.5286556693545,411.4261744966443,16.122324298134703,0.27901287195767466
SSEN-250101505202,ARIMA,1055072.4711720515,1027.167207017461,751.0858782563972,13.3027823251087,0.515648657270926
SSEN-250101505201,ARIMA,3823654.832357507,1955.4167924914389,1472.3037477730722,14.7403046979983,0.7305357240042826
SSEN-250101505203,ARIMA,314047.4779357138,560.3993914483792,407.63564597530996,16.70889828549042,0.3572539179694668
SSEN-250101505202,Boosting,1951932.5123983957,1397.1157834619132,1116.7882013161775,21.14662081849401,0.10392777830090194
SSEN-250101505201,Boosting,15144294.725535944,3891.5671297738068,3163.3578458185198,38.1248338059039,-0.06726328410930948
SSEN-250101505202,Prophet,3827471.553050286,1956.392484408557,1692.1712101983767,33.45808891800398,-0.7570745485548098
SSEN-250101505201,Prophet,5585999.447772884,2363.471905433378,1862.6396486401666,19.85889498023766,0.6063380815211983
SSEN-250101505203,Boosting,459262.6778107897,677.6892191932743,513.3148622722556,23.13301948757969,0.06004885399473858
SSEN-250101505203,Prophet,774870.9642471031,880.2675526492517,726.5467897801909,31.82082828270032,-0.5858916607857549
SSEN-251201308001,Naive,6395905.4463087255,2529.0127414287035,2035.5268456375838,40.965493416606044,-0.06196153853046926
SSEN-251201308002,Naive,11084570.43624161,3329.34985188424,2327.6241610738257,25.892139631382417,-0.015311345852430769
SSEN-251201308001,Mean (1 day),10216294.914560612,3196.2939343184025,2623.2864932885905,56.63509377675708,-0.6962902839361502
SSEN-251201308003,Naive,7699724.258389262,2774.837699468072,2315.9362416107383,42.13997445819705,-0.3602109283989807
SSEN-251201308002,Mean (1 day),12759033.755266592,3571.978969040354,3006.3579418344516,38.730726359396904,-0.1686868524450187
SSEN-251201308004,Naive,5895330.453020134,2428.030159001353,2232.258389261745,150.63145967540046,-4.703923730685962
SSEN-251201308001,Persistence,18901134.734899335,4347.543528810187,3194.2248322147652,45.16602623140049,-2.1383012603211204
SSEN-251201308003,Mean (1 day),7178640.656963669,2679.2985382304205,2237.4741331096193,40.26178747612189,-0.26815781253624915
SSEN-251201308002,Persistence,13395101.201342281,3659.9318574725244,2762.5906040268455,32.6584805395512,-0.2269486045302893
SSEN-251201308004,Mean (1 day),1086699.3956469053,1042.4487496500274,878.8182326621924,54.754501534826275,-0.05141696811534224
SSEN-251201308003,Persistence,8880688.439597316,2980.048395512616,2066.781879194631,29.5327744096458,-0.5688366312709676
SSEN-251201308004,Persistence,959225.8624161074,979.400767008127,683.4530201342282,32.39655397174205,0.07191781642706563
SSEN-251201308002,ARIMA,7540463.776301574,2745.990490934296,2261.735790921861,29.344378299669426,0.3093175356586838
SSEN-251201308004,ARIMA,1451543.5339974745,1204.8002050122147,1083.1187562143411,64.02028488587385,-0.40441552440040707
SSEN-251201308002,Boosting,12932844.365637064,3596.2264063372127,2464.744917853504,24.768488404677637,-0.184607350740712
SSEN-251201308002,Prophet,8364970.199109788,2892.2258209050324,2353.4108687668445,30.734373375248108,0.23379537351261315
SSEN-251201308003,ARIMA,2257552.3650141796,1502.5153460161994,1196.210710511584,18.961901833168344,0.6011873548615059
SSEN-251201308004,Boosting,1402506.4045869408,1184.27463224834,967.2059413003528,57.127395387777504,-0.35697050866152313
SSEN-251201308004,Prophet,632139.8369888625,795.0722212408521,583.4790711082302,26.674797538315186,0.3883841718379727
SSEN-251201308001,ARIMA,5494176.673029722,2343.966013625138,2031.825426216772,39.48719125188538,0.0877594483489138
SSEN-251201308003,Boosting,2976750.6539214295,1725.326245647886,1340.5705271075483,18.773089616379686,0.47413587360987264
SSEN-251201308003,Prophet,1836998.0393340276,1355.3590075452435,1072.9644787505965,16.208239212317757,0.6754812607961678
SSEN-251201308001,Boosting,5927602.526701322,2434.666820470785,1996.142268803798,38.18271794377062,0.015794409111253294
SSEN-251201308001,Prophet,9017239.355858732,3002.8718513880563,2704.2256576749846,50.108371163890595,-0.4972018363986008
SSEN-280700110001,Naive,5129057.043624161,2264.7421583094533,2024.506711409396,114.03187030165375,-0.4118637098089948
SSEN-280700110001,Mean (1 day),3632845.8767623277,1906.002590964222,1670.0183165548099,75.15615222138217,-5.110706624344985e-06
SSEN-280700110001,Persistence,5116893.140939597,2262.05507027119,1701.6308724832215,60.9420813650724,-0.4085153803550785
SSEN-280700110002,Naive,8258612.473154362,2873.7801713343283,2280.9093959731545,38.865561494978465,-0.2495813999515788
SSEN-280700110002,Mean (1 day),6687247.404047819,2585.971268991173,2201.8036912751677,49.40914130049119,-0.011823717378153686
SSEN-280700110002,Persistence,6978774.516778523,2641.7370264238116,2207.6644295302012,45.04467381152614,-0.05593365216853585
SSEN-280700110003,Naive,3096282.9295302015,1759.625792471286,1454.6476510067114,50.567155105202744,-0.014648476984695735
SSEN-280700110003,Mean (1 day),3062413.263422819,1749.975217945334,1459.6744966442952,47.011121994814104,-0.003549425020135777
SSEN-280700110003,Persistence,2804145.436241611,1674.5582809330976,1137.3825503355704,25.89217648242429,0.08108465509066354
SSEN-280700110001,ARIMA,4532778.788451461,2129.032359653432,1927.7533589729553,105.28181076064212,-0.2477275689421139
SSEN-280700110001,Boosting,4858118.647706323,2204.114027836655,1720.7673653987683,63.264771136752664,-0.3372831220836603
SSEN-280700110001,Prophet,2773638.482063115,1665.4244149955034,1310.2700799923305,49.044255455899496,0.23650692834026332
SSEN-280700110003,ARIMA,1045725.5545151281,1022.6072337486803,848.004387198445,25.726525364275876,0.6573168972663156
SSEN-280700110002,ARIMA,3211934.2130427947,1792.1869916509256,1418.106667793957,26.74315414129428,0.5140136114228628
SSEN-280700110003,Boosting,1998941.15244176,1413.8391536669792,1103.7922116726593,31.27951852824004,0.3449492045564433
SSEN-280700110002,Boosting,8456604.3779338,2908.0241364083963,2282.4764836791314,38.119418635222004,-0.2795388537439194
SSEN-280700110003,Prophet,1259553.7022860816,1122.298401623241,865.1647022355767,22.577047831910424,0.587245650739379
SSEN-280700110002,Prophet,3323659.5359807303,1823.0906548991825,1423.6777793030535,26.82582947635972,0.4971088485585624
SSEN-281800700501,Naive,30348154.5,5508.915909686769,4788.802013422819,95.52910269093297,-2.9028646387878454
SSEN-281800700502,Naive,6417301.402684564,2533.2393101885505,2145.557046979866,33.63856476463193,-0.035666597005124645
SSEN-281800700501,Mean (1 day),8162399.426095847,2856.991324119807,2411.213087248322,45.74531281489166,-0.049709302348901696
SSEN-281800700502,Mean (1 day),6926049.008403827,2631.7387804270825,2227.594239373602,36.220517282968665,-0.11777165464342687
SSEN-281800700505,Naive,8846947.375838926,2974.3818476851498,2518.2953020134228,27.182555514491753,-0.02504108415139994
SSEN-281800700501,Persistence,2551987.6510067107,1597.494178708239,1196.96644295302,17.302015493912553,0.6718066542814869
SSEN-281800700502,Persistence,6693151.416107383,2587.1125634783234,1905.6040268456377,26.599511991247027,-0.08018509890467929
SSEN-281800700505,Mean (1 day),8755624.783929901,2958.9905008177875,2464.927293064877,28.883702926091857,-0.014460100153055988
SSEN-281800700505,Persistence,6935922.711409396,2633.6140019770164,2045.5570469798658,20.672586024054443,0.19637752620640803
SSEN-281800700505,ARIMA,4577469.586349871,2139.502181898834,1757.6693992459805,20.524976277664152,0.4696369054622983
SSEN-281800700501,ARIMA,1582159.2934381373,1257.839136550512,1015.2650693073914,16.353935774115012,0.796529520129823
SSEN-281800700502,ARIMA,2700081.0299118343,1643.1923289474773,1233.161677012642,15.871942767474644,0.5642430429218949
SSEN-281800700505,Boosting,8778837.238727432,2962.910265048105,2286.7115334064533,23.0909502897142,-0.017149583747867236
SSEN-281800700505,Prophet,4810926.297097471,2193.3823873409465,1750.2462324180901,20.17310594999627,0.4425877200516699
SSEN-281800700501,Boosting,3000244.8514128323,1732.1214886412652,1331.199967052579,19.66739592633057,0.6141594198657307
SSEN-281800700501,Prophet,2642044.7058998626,1625.4367738856724,1359.887591507458,22.894143507177837,0.660225044104306
SSEN-281800700502,Boosting,6909287.915452317,2628.552437265104,2144.466576168627,31.820902736294986,-0.11506663846763754
SSEN-281800700502,Prophet,2625824.5094413008,1620.4396037622942,1243.281257573493,16.74382719645416,0.5762270519368037
SSEN-281300106001,Naive,639216.6523297491,799.510257801455,586.7598566308244,54.63378628574343,-1.1333938122401728
SSEN-281300106002,Naive,12890544.919463087,3590.340501883225,2974.711409395973,34.57474246527112,-0.05113701385041369
SSEN-281300106001,Mean (1 day),323326.10045176226,568.617710286764,425.0554062126643,65.02255779825762,-0.079105025699018
SSEN-281300106002,Mean (1 day),13294944.616415573,3646.2233360582254,3025.5148210290836,35.69972636528618,-0.08411308216346325
SSEN-281300106001,Persistence,309376.2365591398,556.2159981150667,380.4874551971326,40.57534946346771,-0.032547175239951764
SSEN-281300106002,Persistence,12039357.05704698,3469.777666803304,2681.1845637583892,28.946349898415946,0.018271616546186253
SSEN-281300106002,ARIMA,7755936.875377051,2784.9482715801114,2234.607817033776,27.000032376575334,0.3675556481334764
SSEN-281300106001,ARIMA,194710.73294312632,441.260391314614,337.65258731769563,53.884762445316184,0.35015042032520893
SSEN-281300106002,Boosting,7071449.008855705,2659.2196240355374,2143.2674829453613,22.50037171228059,0.4233710179667367
SSEN-281300106002,Prophet,6411471.580191465,2532.0883831713822,2043.09691914162,24.126320048868962,0.47718772687307354
SSEN-281300106001,Boosting,222040.31462338226,471.2115391449813,317.332856084913,35.968012920790194,0.2589375893777244
SSEN-281300106001,Prophet,185650.20451916082,430.8714477882711,332.4953845363672,52.49109991320024,0.38039005066785336
SSEN-282200928001,Naive,403901.65591397847,635.5325765953925,438.0,45.19711393976327,-0.8928717755146702
SSEN-282200928005,Naive,344164489.0771812,18551.670789370462,9428.634228187919,31.799761956432455,-0.26895009226826305
SSEN-282200928001,Mean (1 day),303512.93303838116,550.9200786306315,463.83169056152934,85.63087168744532,-0.42240334011995984
SSEN-282200928005,Mean (1 day),271308168.1381082,16471.434914363355,10014.504194630872,50.602176082987974,-0.00032553014143044123
SSEN-282200928001,Persistence,472081.8853046595,687.082153242725,505.9426523297491,69.3805027454971,-1.2123961695647454
SSEN-282200928005,Persistence,28029057.93624161,5294.247627023278,3987.01677852349,21.713246525464037,0.8966555911978181
SSEN-282200928005,ARIMA,61059336.59015192,7814.047388527402,6973.459529454521,41.87069408188145,0.7748714546126909
SSEN-282200928001,ARIMA,179019.03880363842,423.1064154602698,322.9786685909042,45.44312621176291,0.16103318501040786
SSEN-282200928005,Boosting,10073593.872622812,3173.892542702543,2471.1841311612798,14.817811524195859,0.9628582021683502
SSEN-282200928001,Prophet,201867.87605167562,449.297091078582,347.61491624797384,49.87798883861108,0.05395286360823681
SSEN-282200928005,Prophet,27407637.905153066,5235.230453872405,4198.139025827558,27.607385573524905,0.8989467950576396
SSEN-280300512001,Naive,2985146.7013422805,1727.7577090964694,1455.7080536912747,47.12889299723898,-0.2521881528543981
SSEN-280300512002,Naive,2930286.577181208,1711.8079849040334,1364.2953020134228,35.680049457129805,-0.25633708363346486
SSEN-280300512001,Mean (1 day),2462275.638003356,1569.1639933427468,1218.234899328859,32.672596986264466,-0.03285790999263849
SSEN-280300512002,Mean (1 day),2333261.58557047,1527.501746503247,1270.8791946308725,41.60616875351396,-0.00036736290462946464
SSEN-280300512001,Persistence,3021736.2181208055,1738.3141885518871,1344.4127516778524,34.59610737688052,-0.26753646367883266
SSEN-280300512004,Naive,9375817.312080538,3061.9956420740605,2569.238255033557,38.55527918634773,-0.02445385111607634
SSEN-280300512005,Naive,3818398.8825503355,1954.072384163477,1690.211409395973,101.10397704224154,-1.7583473155015361
SSEN-280300512002,Persistence,2081496.82885906,1442.7393488981509,1029.1644295302012,25.697638259217964,0.10757477581709507
SSEN-280300512004,Mean (1 day),12052671.01404037,3471.695697212008,2901.377237136466,53.68311023705339,-0.31694174764469807
SSEN-280300512005,Mean (1 day),2829990.898827834,1682.25767908125,1431.1778523489934,86.29994059996986,-1.044337964362117
SSEN-280300512004,Persistence,11448494.231543625,3383.5623581579853,2743.5939597315437,39.77411869137231,-0.25092603818903236
SSEN-280300512005,Persistence,3602977.7181208055,1898.1511315279417,1396.96644295302,54.95955979300816,-1.602730679083097
SSEN-280300512005,ARIMA,5292592.371806942,2300.5634900621503,2054.4208730806313,119.30896773694441,-2.8232799688719106
SSEN-280300512004,ARIMA,4578551.621538212,2139.755037741052,1811.594526853431,30.15051288800316,0.4997220311476259
SSEN-280300512005,Boosting,1443447.673824502,1201.4356719460689,975.5598428081623,45.4680557299264,-0.04272239193131644
SSEN-280300512005,Prophet,1844240.8167172135,1358.0282827383285,1171.7538544418057,60.93053200967433,-0.3322486367722286
SSEN-280300512001,ARIMA,2248813.5648859674,1499.6044694805253,1132.2362582401845,28.616884119485693,0.056683645509857494
